fwy,dir,sta_from,sta_to,mid_x,mid_y,speed_pm_mph,vol_day_veh,cell_euclidean,cell_weighted
105,E,760063,767838,-11690.795866385066,-15154.030089643089,63.08498891588542,32247.5,15,15
105,E,767838,773656,-10903.687647653845,-14973.52470964322,55.52402596612389,59575.0,10,10
105,E,773656,760074,-10441.27136708177,-14874.394249643552,47.445986064160266,73287.0,10,10
105,E,760074,760080,-9869.48711188391,-15040.595009643548,49.74236521877542,69198.5,10,10
105,E,760080,716414,-9115.115512876053,-15507.192789643264,44.10855918982155,78462.5,10,10
105,E,716414,760101,-8392.835022780431,-15797.626669643225,33.74661898607913,94549.5,10,10
105,E,760101,760112,-7836.865782463097,-15783.656009643299,45.62143943331095,96556.0,10,10
105,E,760112,716419,-7120.902076736426,-15762.338229643334,56.94662960224201,109189.0,0,10
105,E,716419,716421,-6247.110977610709,-15693.876429643355,58.51600787554409,114178.5,0,10
105,E,716421,716424,-5387.106145100846,-15516.543669643386,62.6290121642913,108772.0,0,10
105,E,716424,774614,-4442.032209224963,-15400.436909643471,65.98084119616493,80783.5,0,0
105,E,774614,765476,-3682.2659841505174,-15400.715209643558,62.9257883883712,63759.5,0,0
105,E,765476,760167,-3394.4603780747098,-15404.667069643467,63.37625872337483,66393.5,0,0
105,E,760167,716427,-3195.4125085730593,-15434.055549643224,65.84500733845368,66572.0,0,0
105,E,716427,716431,-2677.5284061313455,-15495.392869643394,64.7538085784842,89828.0,0,0
105,E,716431,716433,-2192.2887075823655,-15528.900189643431,64.5982935120679,108243.5,0,0
105,E,716433,760187,-1562.177939778461,-15482.368429643451,63.921702592155555,96476.5,0,1
105,E,760187,760196,-520.0007346947975,-15430.381989643403,61.714557217380104,86957.5,0,1
105,E,760196,716440,681.5254249864172,-15373.60878964318,57.52707328455662,79212.5,0,1
105,E,716440,716442,1625.0316917481541,-15324.906289643146,55.101736912171575,86329.5,1,1
105,E,716442,760226,2504.5401723466807,-15624.13444964305,49.710980916506706,91881.0,1,1
105,E,760226,760236,3214.371525364348,-15995.720609643377,42.85038677889153,85608.0,1,1
105,E,760236,716449,3847.202660159041,-16332.686249643317,52.11738100188434,96322.5,1,1
105,E,716449,718155,4778.997516485237,-16792.771809643258,62.87525150958919,75165.0,1,7
105,E,718155,716453,5674.0904723887,-17161.574969643494,64.28149973623587,50345.0,11,7
105,E,716453,767857,6135.446270913452,-17332.172869643466,66.48671653207475,52425.0,11,7
105,E,767857,767868,6183.675150111778,-17336.848309643523,67.35798433834256,52822.5,11,7
105,E,767868,716456,6657.019006563958,-17324.65876964345,64.38191231591705,64448.5,11,11
105,E,716456,760283,7408.439699005436,-17270.11196964354,65.25264997098924,63354.5,11,11
105,E,760283,716460,8125.233347203839,-17190.573829643447,68.41910844239817,68788.5,11,11
105,E,716460,760301,8763.735755556354,-17140.535489643225,67.98210719668425,85071.0,11,11
105,E,760301,760315,9244.041907189268,-17131.017629643524,67.93207531391988,85067.0,11,11
105,E,760315,716466,9804.575831102116,-17128.123309643714,67.93207531391988,85067.0,18,11
105,E,716466,760330,10524.458709612514,-17112.538509643513,66.03551374350238,80947.0,18,11
105,E,760330,716470,11323.186122949955,-17071.517089643465,63.64736288160928,79675.5,18,11
105,W,716402,716404,-13902.776985558916,-15060.688269643439,67.68885937498838,31358.5,15,15
105,W,716404,716405,-13342.47360122166,-15075.660809643603,68.81068269673361,52508.5,15,15
105,W,716405,716407,-12630.014097043178,-15144.567889643644,65.9371507101292,51175.0,15,15
105,W,716407,716409,-11611.813007813716,-15086.959789643552,64.43402247169169,48463.5,10,15
105,W,716409,760426,-10442.009093723529,-14943.023029643504,65.37083199639449,67559.5,10,10
105,W,760426,716413,-9448.060767838191,-15267.298189643447,65.17567861818335,101732.0,10,10
105,W,716413,760440,-8615.997331881244,-15690.815129643175,64.69179709208473,116669.5,10,10
105,W,760440,760452,-7995.799765824454,-15753.265649643301,59.715947873646314,128313.5,10,10
105,W,760452,716420,-7200.991525270741,-15728.107329643542,60.31583681794473,127064.0,0,10
105,W,716420,716422,-6248.863078384147,-15654.747449643273,64.30547716256201,115883.5,0,10
105,W,716422,760473,-5466.596190739017,-15486.320289643361,63.90024054034365,109520.0,0,10
105,W,760473,760481,-4832.6123580663725,-15366.206009643678,62.61851740162932,86232.5,0,0
105,W,760481,716426,-4353.59722805637,-15348.951409643343,64.10766579892227,76073.5,0,0
105,W,716426,716428,-3563.1231315225778,-15385.186069643216,65.75455096741473,73050.0,0,0
105,W,716428,760496,-2677.7589457062804,-15453.75918964331,65.76090366209517,78692.5,0,0
105,W,760496,716434,-2192.519247157956,-15487.544809643434,66.64949404099144,99833.5,0,0
105,W,716434,760512,-1718.5298798946465,-15473.240189643562,63.77904254483404,96463.0,0,0
105,W,760512,716437,-842.0645216924726,-15407.338749643446,61.8271772094909,92324.0,0,1
105,W,716437,760535,204.86179864665107,-15393.757709643327,62.266059670042935,90218.5,0,1
105,W,760535,716441,999.3933917091317,-15358.079649643234,61.75320711041332,84636.5,0,1
105,W,716441,716443,1623.7406701252405,-15291.176329643276,61.67675306872709,92327.5,1,1
105,W,716443,760558,2298.483899749308,-15478.527889643261,63.988410624255785,92386.0,1,1
105,W,760558,760568,2800.9679585466893,-15735.06482964338,63.33877712226338,78242.0,1,1
105,W,760568,716448,3300.0400316265104,-16001.230949643308,51.335556971479456,84765.5,1,1
105,W,716448,716450,4004.061787341394,-16376.045389643394,55.388555198608,102150.5,1,1
105,W,716450,760599,4650.494757091994,-16699.98658964339,67.75590258167242,87974.0,1,7
105,W,760599,763712,5088.704382235588,-16901.086169643073,43.28904746787407,67237.5,1,7
105,W,763712,760606,5236.572465972533,-16964.148949643237,25.0265381159834,60904.5,1,7
105,W,760606,760619,5687.922846920197,-17131.51856964345,49.328502155884,55614.5,11,7
105,W,760619,716457,6610.081148989202,-17283.247729643597,68.72015477812405,68773.0,11,11
105,W,716457,716459,7485.393809313424,-17226.58584964349,62.795490665898846,89826.5,11,11
105,W,716459,716461,8201.265299209465,-17150.275989643153,53.973255266585454,97947.5,11,11
105,W,716461,760398,8760.969280649922,-17107.8074096432,46.449399969561185,92873.5,11,11
105,W,760398,760384,9323.255305336865,-17097.454649643234,45.34961191664214,86929.5,11,11
105,W,760384,760375,10045.25914794191,-17095.7848496431,49.54189578876626,92037.5,18,11
105,W,760375,760369,10685.283117492927,-17078.4745896433,60.85863133633191,97487.5,18,11
105,W,760369,716471,11323.647202100481,-17035.33808964345,68.62250703958452,93445.5,18,11
105,W,716471,760358,12201.173042349325,-16993.426109643275,64.7369575995863,59061.0,18,11
110,N,763498,775773,-4044.950844354654,-33654.35654964337,63.35908626392204,45088.0,39,39
110,N,775773,763502,-3590.926204330533,-32857.24968964324,63.71864901502186,46373.0,39,39
110,N,763502,763507,-3587.8830819335253,-32282.894149643485,67.53687065318167,40789.5,39,39
110,N,763507,763512,-3718.1840500158496,-31225.298489643326,66.32797628894403,45687.0,39,39
110,N,763512,763517,-4062.7484995842096,-29707.78424964319,64.94389736616613,66242.0,39,39
110,N,763517,763522,-4281.7149884107175,-28643.50938964328,63.263781447550244,96217.0,4,39
110,N,763522,763527,-4260.68977912355,-27465.409829643228,63.55423888937683,95549.0,4,39
110,N,763527,763532,-4163.263754510204,-25552.765249643282,64.26478852179105,88700.5,4,4
110,N,763532,766336,-4044.7203047790626,-24093.9723096432,61.3664590992593,83329.0,4,4
110,N,766336,763354,-4033.6082972390095,-23103.335629643254,58.08755179814001,102230.0,4,4
110,N,763354,763663,-4039.1873549662014,-22281.51572964342,61.85140653070565,119616.5,2,2
110,N,763663,716484,-4050.207146675626,-21077.589929643316,61.30470497715072,100126.5,2,2
110,N,716484,763626,-4081.053341879934,-19836.984189643277,56.5607538647842,96785.5,2,2
110,N,763626,775825,-4138.87266741981,-18936.516709643474,60.95365510187638,98941.5,2,2
110,N,775825,763361,-4180.876978079158,-18339.39622964346,65.5706943723398,96437.5,0,2
110,N,763361,716490,-4181.430273060313,-18008.72016964346,65.07365111635329,93838.0,0,2
110,N,716490,763367,-4155.655948517685,-17292.654269643575,63.30719633104631,96426.5,0,2
110,N,763367,716495,-4025.1705487754116,-16604.36270964357,62.07238589893653,105768.0,0,0
110,N,716495,774704,-3815.471750884889,-16226.820929643647,59.112982118882755,102091.5,0,0
110,N,774704,763304,-3668.295285874059,-15710.129149643453,58.069572767212236,80452.0,0,0
110,N,763304,763372,-3596.228614567148,-14992.059489643487,45.7009788990361,60392.5,0,0
110,N,763372,763720,-3561.9704336452805,-14431.563289643547,27.0596858577493,59177.0,0,0
110,N,763720,763384,-3544.8643971418405,-13771.82530964343,25.637398368607485,93196.5,0,0
110,N,763384,716499,-3556.1608363424975,-13078.190389643467,35.251001177338644,126786.5,0,0
110,N,716499,763392,-3610.8448236553904,-12457.303089643343,41.4638815039419,124592.0,0,0
110,N,763392,763400,-3639.9850260005915,-11929.256669643342,43.36309440691494,117569.0,0,0
110,N,763400,763408,-3644.503601680461,-10914.574869643591,45.624999870677414,117145.0,0,0
110,N,763408,763419,-3634.4059682727434,-9567.658529643424,45.651026117927806,115632.0,0,9
110,N,763419,718164,-3615.732262655812,-8882.428269643206,41.847108104962125,114046.5,9,9
110,N,718164,763424,-3629.610745102296,-8115.711769643459,36.72515713586542,126260.5,9,9
110,N,763424,763429,-3658.013220806393,-7169.881389643494,35.86336714762527,120363.0,9,9
110,N,763429,763434,-3666.0359980344515,-6502.239689643162,39.26059223522171,112997.0,9,9
110,N,763434,763439,-3606.7412192110596,-5834.764969643198,39.34552770029423,117375.5,9,9
110,N,763439,764032,-3347.430304669323,-4973.816089643284,34.529550476386014,127838.0,9,9
110,N,764032,775637,-3111.0350239338104,-4213.5004896431965,42.167908576949486,109865.5,9,9
110,N,775637,718165,-3061.4690151975847,-3600.7952096433746,52.38885460621405,76045.0,9,51
110,N,718165,774672,-2999.9610564495724,-3036.013189643578,40.294783876687546,78714.0,9,51
110,N,774672,774685,-2761.352595788784,-2520.378949643482,30.538364166788828,105080.0,9,51
110,N,774685,774658,-2433.294779827723,-2174.674689643459,36.831108838385504,117552.5,9,51
110,N,774658,772501,-1788.1528317000366,-1580.6711696434832,37.959555099205076,117831.0,51,51
110,N,772501,718046,-495.19467636886327,-481.55314964334934,42.02551573929303,106096.5,51,51
110,N,718046,772513,411.65579788578236,262.56539035650036,51.042922625372995,89665.5,51,47
110,N,772513,771667,683.2775257598563,662.3711703563735,54.33603057388278,98841.0,51,47
110,N,771667,771673,1009.8137805224139,1107.9294703566106,54.68147173061938,102959.5,51,47
110,N,771673,773013,1549.5069268086963,1608.5911703565412,55.96538390507274,89653.5,47,47
110,N,773013,767751,2561.0684762636424,2418.8337903563397,59.532657444373356,65258.5,47,47
110,N,767751,767760,4559.754380168151,4018.557850356544,63.472833421768485,46275.5,27,22
110,N,767760,767768,6601.043997628807,5471.951770356811,66.29890085688704,30201.5,30,22
110,S,775752,775774,-4069.572471019329,-33653.076369643444,59.875676994971414,81715.0,39,39
110,S,766337,716481,-4050.668225826807,-22983.165689643705,61.152055148901994,65933.0,4,4
110,S,716481,766988,-4061.7341254518733,-21904.920169643476,67.97499996867538,51894.5,2,2
110,S,766988,716485,-4083.26652180521,-20821.21996964317,68.140759664614,83321.0,2,2
110,S,716485,763621,-4113.789961603952,-19928.878849643417,66.67920079306084,104395.0,2,2
110,S,763621,763314,-4171.609287143828,-19110.89948964338,65.23716713617165,106541.5,2,2
110,S,763314,716491,-4215.596238152206,-18202.86224964331,66.79025664427616,108175.0,0,2
110,S,716491,763309,-4205.175849338923,-17369.465069643436,66.0293419419155,111180.0,0,2
110,S,763309,716494,-4078.794054040326,-16679.169749643348,63.218641853651455,110766.5,0,2
110,S,716494,774703,-3852.5425146275184,-16223.481329643375,64.27683236115143,95873.5,0,0
110,S,774703,759418,-3739.117043473044,-16006.462989643544,67.70495462200749,84462.0,0,0
110,S,759418,759416,-3732.3852878678986,-15966.777409643682,66.36197633265014,80967.0,0,0
110,S,759416,763299,-3709.7924094672394,-15668.940749643429,65.64634591336488,73940.0,0,0
110,S,763299,763377,-3652.3419472479163,-14991.948169643372,66.8398574007636,100351.5,0,0
110,S,763377,716500,-3615.1328597596703,-13739.208549643517,65.00189924180269,148574.0,0,0
110,S,716500,763294,-3651.004817710671,-12458.026669643492,60.18215606582008,150720.0,0,0
110,S,763294,763286,-3684.479164075793,-11815.59894964357,56.4380983607516,129008.0,0,0
110,S,763286,763275,-3682.312092065504,-11247.199029643416,54.73502128832055,123825.5,0,0
110,S,763275,763267,-3684.7097036507275,-10273.705629643293,53.94545849646464,126144.5,0,9
110,S,763267,763259,-3675.3497968847687,-9216.388269643217,56.74120861175078,126829.5,9,9
110,S,763259,763251,-3683.8336532640087,-7989.419229643158,47.77710788174308,115528.5,9,9
110,S,763251,718041,-3706.0115604291286,-6798.796169643483,47.0684517896201,122279.5,9,9
110,S,718041,763246,-3700.7552581068453,-6059.798349643361,55.40656879258834,124983.5,9,9
110,S,763246,763447,-3647.223968671249,-5553.348009643412,52.24390549137054,120918.0,9,9
110,S,763447,764037,-3384.224420921376,-4959.956749643472,53.22015311144456,133524.5,9,9
110,S,764037,775636,-3131.5069382398233,-4207.155249643397,60.020825810390335,119666.5,9,9
110,S,775636,718166,-3078.713375446641,-3597.9008896435635,54.17669699776518,88052.0,9,51
110,S,718166,760635,-3036.4785252117017,-3109.5957096432835,50.31770401036132,113179.5,9,51
110,S,760635,774671,-2993.2293008444267,-2836.7503896432113,57.22568965912659,115577.5,9,51
110,S,774671,760643,-2643.500764784413,-2409.9495096434703,53.64030141362044,107149.5,9,51
110,S,760643,718173,-1879.723151095611,-1662.9366496434138,51.50260120227744,109601.0,51,51
110,S,718173,775610,-1041.3890386847004,-818.18482964334,40.363201113151604,85965.5,51,51
110,S,775610,718045,-177.37281756113572,-118.59428964338647,26.59702902687339,79534.5,51,47
110,S,718045,760650,507.79080087621384,494.5006103566381,27.968134902845147,78409.5,51,47
110,S,760650,773012,1317.814653414312,1396.248270356769,44.92232296750488,64493.0,47,47
110,S,773012,767750,2550.7864111959766,2434.2516103565667,61.2851501371529,50290.5,47,47
110,S,767750,767759,4540.06630041954,4034.031330356631,64.06370655895972,47800.5,27,22
110,S,767759,767767,6585.597846069488,5486.31205035694,65.21773414675417,30947.5,30,22
118,E,760686,760693,-56073.906081654946,25180.322870356686,61.21213359391122,34615.5,50,50
118,E,760693,772132,-55158.47953519043,25173.588010356685,60.05170101890877,37113.5,50,50
118,E,772132,772125,-53892.86337351537,25059.262370356624,60.54392766610117,38038.5,50,50
118,E,772125,772118,-52377.89560696134,24799.051870356685,62.9028898698957,37888.5,50,50
118,E,772118,760812,-51319.5345236766,24417.44691035674,64.21038548987185,36375.0,50,50
118,E,760812,760814,-50793.25878068562,24127.903590356505,65.4215586143771,35307.0,50,50
118,E,760814,764081,-50438.45837396458,24011.74117035673,66.26830328642598,43539.0,50,50
118,E,764081,760801,-49960.6881576625,23976.39707035698,63.49210083207061,50457.0,50,50
118,E,760801,760794,-49501.268891571795,23973.61407035689,62.83799382330849,45488.0,50,50
118,E,760794,764072,-49159.009837758684,23973.168790356827,65.5602261918531,46001.0,50,50
118,E,764072,760782,-48497.82233517488,23973.61407035689,64.30948715646056,48646.0,50,50
118,E,760782,760774,-47870.939121428586,23974.226330356923,64.63576268803627,47846.5,50,50
118,E,760774,764068,-47612.68868893418,23973.78105035686,63.36260436586309,49459.0,50,50
118,E,764068,760765,-46960.0311506446,23972.723510356765,62.69170359278281,49627.0,50,50
118,E,760765,760756,-46250.98363218368,23971.610310356806,65.54879721133446,50160.0,50,50
118,E,760756,759142,-45791.702689837926,23971.443330356833,64.23117449925397,51584.5,50,50
118,E,759142,764193,-45131.022374320295,23971.498990356693,62.917943026193186,58097.5,50,50
118,E,764193,760746,-44375.544185350125,23942.945410356806,65.92355352195241,55919.5,50,50
118,E,760746,760738,-43829.257607204316,23909.438090356765,67.94902425858928,49869.0,50,50
118,E,760738,764185,-43408.70731354598,23903.037190356714,67.80231985797504,54064.5,50,50
118,E,764185,764181,-42744.93776771634,23900.922110356914,67.32225851398073,56381.0,50,50
118,E,764181,760726,-41951.69719627612,23899.69759035684,66.88106545006656,56923.0,50,50
118,E,760726,760718,-41401.35312160162,23897.972130356844,67.42458296247425,57364.0,50,50
118,E,760718,764173,-40988.77949725569,23897.415530356666,68.33318990458173,55143.5,50,50
118,E,764173,717553,-40543.79200859197,23896.85893035649,67.93347509056939,53757.0,50,29
118,E,717553,717560,-40195.76946539106,23894.465550356603,67.90575597139741,54410.5,50,29
118,E,717560,764165,-39853.04933242742,23856.616750356454,66.41102806813012,56535.5,50,29
118,E,764165,717565,-39062.02194091248,23561.34045035646,65.40268255450579,56659.5,50,29
118,E,717565,772107,-38209.94766980004,23003.014990356576,67.06553267067213,57959.5,50,29
118,E,772107,717568,-37109.30562836537,22603.765810356483,67.56949584703298,58634.5,50,29
118,E,717568,772487,-35953.65684421225,22780.15235035647,66.11140570647675,57986.0,50,29
118,E,772487,765920,-35141.05094842898,23196.09953035672,66.9929373083457,58411.5,50,29
118,E,765920,717525,-33960.36556637498,23353.450350356914,67.63998190350982,58313.5,50,29
118,E,717525,765978,-33112.7176551131,23287.660230356913,68.71211904396858,60783.5,50,29
118,E,765978,717530,-32466.42300910812,23099.47377035666,70.07796287691517,59500.5,50,26
118,E,717530,765941,-31681.89683362273,22991.437710356542,68.32725387285362,62987.5,50,26
118,E,765941,771706,-30799.483554372157,22989.266970356482,67.80580324383709,67008.0,26,26
118,E,771706,765995,-29997.94355821395,22972.235010356377,66.05025779412816,70752.0,26,26
118,E,765995,717533,-29375.210056826974,22911.454290356385,65.49290436225607,73736.0,26,26
118,E,717533,765958,-28588.701240991897,22966.89165035642,66.4815217169235,81609.0,26,26
118,E,765958,717536,-27683.049572529537,23126.07925035672,61.78725241296678,88222.5,26,26
118,E,717536,766012,-26755.63496813825,23353.116390356572,55.29034552957802,109610.5,26,26
118,E,766012,766029,-25928.182323691803,23503.954990356593,56.10289632079483,117896.0,26,26
118,E,766029,766046,-25123.87585262717,23487.757930356755,62.331234494214655,102021.0,26,26
118,E,766046,717539,-24455.633839032656,23493.93619035658,65.97128297608137,96796.5,26,26
118,E,717539,717541,-23982.47441424108,23481.301370356443,68.06582977442369,94464.5,26,12
118,E,717541,717543,-23435.865080689702,23215.413550356603,69.00427907589751,104459.5,26,12
118,E,717543,717547,-22850.663422196536,22727.331010356946,66.6311411872914,110624.0,26,12
118,E,717547,766062,-22195.977135642286,22327.747870356907,62.33221875657274,96978.0,26,12
118,E,766062,766138,-21387.8437076239,22164.107470356776,63.045393413834304,95094.5,26,12
118,E,766138,766170,-20746.021529383797,22156.1480903567,61.154393040267024,110467.5,26,12
118,E,766170,771690,-20098.896940907085,22149.301910356582,57.5392182307179,113986.0,12,12
118,E,771690,766185,-19050.03408813392,22220.991990356717,61.895173013232096,83106.0,12,48
118,E,766185,766112,-18249.41625027742,22332.20067035674,64.81385457669933,62441.5,12,48
118,E,766112,766153,-17755.416047858627,22579.442390356595,65.10078357719576,70306.0,12,48
118,W,717554,717566,-56376.92729971448,25183.105870356776,65.44697891861608,34752.0,50,50
118,W,717566,772133,-55179.22809698702,25202.75385035661,65.12257591405788,36848.0,50,50
118,W,772133,772126,-53887.46874744813,25092.324410356596,65.85378471784546,37664.5,50,50
118,W,772126,772119,-52372.2704413185,24837.679910356448,66.02192356967315,38335.0,50,50
118,W,772119,760869,-51362.92207178883,24485.85305035646,66.63799172608535,33783.0,50,50
118,W,760869,764085,-50667.3380645382,24158.683570356705,65.17327411150195,39718.5,50,50
118,W,764085,760971,-50089.559780376956,24009.570430356674,65.18364297156182,45857.5,50,50
118,W,760971,760959,-49695.38321415738,24006.676110356468,67.65574013940679,39841.5,50,50
118,W,760959,764076,-49224.66750886602,24006.56479035635,66.85931535251025,43880.0,50,50
118,W,764076,760951,-48588.00941711757,24006.230830356406,66.44494996864532,47518.0,50,50
118,W,760951,760941,-48057.998933003466,24006.230830356406,66.85529799862655,45908.0,50,50
118,W,760941,764064,-47709.97638980256,24006.56479035635,66.17986215053607,51231.0,50,50
118,W,764064,760932,-47048.88110304873,24005.451590356395,65.75250913531187,56902.0,50,50
118,W,760932,760921,-46436.19912715383,24005.006310356333,66.32329626243336,52776.0,50,50
118,W,760921,759165,-45888.02212448896,24005.8412103566,65.83781689301188,52374.5,50,50
118,W,759165,764197,-45130.33075559352,24004.95065035687,65.49189080351849,56227.0,50,50
118,W,764197,760911,-44478.18040437011,23990.701690356855,66.72576266319835,54726.5,50,50
118,W,760911,760900,-44036.65100933959,23958.864170356952,66.8798566792529,50135.5,50,50
118,W,760900,764189,-43512.03515129273,23937.54639035699,66.92915696296296,50539.5,50,50
118,W,764189,764177,-42742.67847987673,23934.039810356746,66.71294841948884,55324.5,50,50
118,W,764177,760892,-42046.12620640875,23932.036050356663,66.22881757181025,55862.5,50,50
118,W,760892,717558,-41592.562645535814,23930.533230356898,67.29695358334564,52646.5,50,50
118,W,717558,764169,-41082.5168886609,23930.700210356874,67.38694577537356,51114.0,50,50
118,W,764169,717549,-40677.73550196744,23930.25493035681,66.72972481679018,54506.5,50,29
118,W,717549,717557,-40515.75839620908,23928.97475035688,67.32008845202792,54384.0,50,29
118,W,717557,764161,-40034.66841001942,23891.738210356765,67.80461869836577,55451.0,50,29
118,W,764161,717562,-39345.216755477784,23758.209870356543,67.81143246607822,56325.0,50,29
118,W,717562,772092,-37673.66650923263,23063.628730356595,67.19680710314618,51500.0,50,29
118,W,772092,760706,-36291.48953817612,22496.23069035668,66.1151200492884,50456.0,50,29
118,W,760706,772488,-35958.913146534534,22805.255010356766,65.25971819794805,53747.5,50,29
118,W,772488,765922,-35142.480293797504,23222.25973035672,67.50943873213288,54221.5,50,29
118,W,765922,760828,-34143.13734184493,23436.0497903564,67.86890103304943,55295.0,50,29
118,W,760828,765976,-33295.304998922446,23371.261550356634,67.09641142493484,63961.0,50,29
118,W,765976,717528,-32466.837980343662,23123.85285035681,68.21867725407438,61375.5,50,26
118,W,717528,765943,-31681.85072570709,23014.981890356816,67.42255256560443,58870.5,50,26
118,W,765943,771721,-30830.652504982027,23017.48659035682,65.58709396447082,61692.0,26,26
118,W,771721,765993,-30028.46699801204,23000.06501035651,66.98032509634574,68892.0,26,26
118,W,765993,717532,-29500.94634131379,22949.191770356418,68.31082971227798,73113.5,26,26
118,W,717532,765960,-28713.42315134703,23005.631010356694,67.5473676671602,76475.5,26,26
118,W,765960,717535,-27819.713432896457,23120.34627035696,66.12199888212663,83665.0,26,26
118,W,717535,766010,-26890.777267306665,23347.272090356695,66.2818247394275,89560.5,26,26
118,W,766010,766027,-25920.805057274876,23530.83877035635,68.80057596497116,96382.5,26,26
118,W,766027,766044,-25115.253672502968,23515.92189035644,68.59303088519596,97495.0,26,26
118,W,766044,717537,-24486.341710492,23521.877510356433,54.212991346040035,90977.0,26,26
118,W,717537,717544,-23670.554368566107,23261.05475035646,53.091693864345785,96554.0,26,12
118,W,717544,717546,-22833.69570943871,22751.042170356803,65.59366142830605,112398.0,26,12
118,W,717546,766060,-22182.882487753202,22350.512810356777,64.64932916196318,100545.5,26,12
118,W,766060,766096,-21131.114836327994,22187.317690356707,65.4917780158811,80834.0,26,12
118,W,766096,766124,-20234.684750886627,22179.859250356552,65.82022255079393,72527.5,12,12
118,W,766124,771691,-19821.834479050125,22178.857370356316,63.753243814698706,71718.0,12,12
118,W,771691,766184,-19035.18733947009,22256.224770356355,65.31962094153359,61136.5,12,48
118,W,766184,766110,-18255.4563871558,22361.53349035664,67.86840216082993,55532.0,12,48
118,W,766110,766167,-17766.89691871989,22599.980930356945,67.6072883837395,64551.5,12,48
126,E,775961,775975,-34636.26149387635,41119.73273035683,67.19892680908072,14299.0,50,50
134,E,761016,717570,-11245.716161892022,9605.875630356983,64.21087954149945,89365.0,32,32
134,E,717570,773880,-10127.55311271772,9645.282910356756,65.7235759586202,92080.0,32,32
134,E,773880,760987,-9208.85290428126,9671.554430356475,64.99687346441553,92185.5,32,25
134,E,760987,773890,-8977.160630886221,9623.742490356564,61.56822396928692,104285.0,32,25
134,E,773890,717573,-8241.831600816504,9650.9045703568,61.45699282935466,101425.0,32,25
134,E,717573,773869,-7368.409365011993,9762.725510356859,64.13566770836526,88185.0,25,25
134,E,773869,761003,-6709.527258183439,9823.840190356801,63.31845214653117,90314.5,25,25
134,E,761003,718204,-5698.1962483040825,9850.167370356772,59.1562091967719,91611.5,25,42
134,E,718204,773904,-4976.192405699039,9856.067330356509,53.6097841717961,96419.0,25,42
134,E,773904,773953,-4727.1635562249685,9836.141050356591,56.285295926445315,97216.0,25,42
134,E,773953,773916,-4201.625539875748,9667.769550356934,51.566846043512,87392.5,25,42
134,E,773916,773927,-3680.2833438014873,9546.096790356834,40.88435564570618,92586.0,25,42
134,E,773927,717578,-3208.6454802077587,9670.552550356631,47.97787233085423,104741.5,25,42
134,E,717578,717580,-2600.2976483321254,9836.530670356398,58.38002062108045,94937.0,25,42
134,E,717580,717583,-1570.4773644964419,9938.388470356298,60.59123707045258,89999.5,42,42
134,E,717583,717585,-492.42820146243287,9936.273390356499,61.93655323740083,95625.5,42,42
134,E,717585,717587,-42.13830256209209,9859.573910356752,65.50218884304176,98711.0,42,42
134,E,717587,774054,336.86875958808326,9572.423970356806,66.05717238062562,87880.0,42,42
134,E,774054,717592,947.8447426238758,9126.698690356596,64.31094022814972,68482.5,42,23
134,E,717592,773974,1526.5912930024729,8837.489330356708,65.21309782083247,67489.0,23,23
134,E,773974,773995,2054.4347051069435,8726.113670356712,64.57176580172013,87162.0,23,23
134,E,773995,774011,3177.7157328572575,8859.6976703564,61.084190371526034,95521.0,23,23
134,E,774011,717595,4616.513223660704,8712.08735035653,63.35493622950301,80478.5,23,23
134,E,717595,774031,5306.425957354169,8360.817090356719,67.50043250307101,71757.0,30,23
134,E,774031,717601,6074.122743826698,8491.840730356544,67.18102648164992,84368.0,30,23
134,E,717601,717606,7217.875685883025,8865.041030356357,65.50806417635201,87361.0,30,30
134,W,773939,717571,-11411.935195839678,9613.445390356854,53.40584468007346,72191.5,32,32
134,W,717571,718496,-10212.299460678174,9677.0647703568,65.87986280108663,83443.0,32,32
134,W,718496,774204,-9450.55059525339,9727.49273035683,66.75898703189813,82783.5,32,25
134,W,774204,717572,-8682.438837544665,9695.766530356646,66.56965907237259,84279.5,32,25
134,W,717572,773870,-7507.148081557914,9751.259550356543,65.4314146821468,81401.5,25,25
134,W,773870,718499,-6807.691009438542,9817.550610356464,64.82400230994432,80244.5,25,25
134,W,718499,717576,-5797.236049945906,9844.378730356359,64.07996826136443,88803.0,25,25
134,W,717576,773906,-4976.007974038435,9878.832270356379,63.37846686324923,96372.0,25,42
134,W,773906,773954,-4726.103074177645,9867.032350356509,62.50807399264508,98097.5,25,42
134,W,773954,774067,-4272.49340538972,9761.94627035685,60.65439990698278,77474.0,25,42
134,W,774067,716551,-3516.738568928976,9695.543890356812,62.933499090189684,59861.5,25,42
134,W,716551,716554,-2645.345081388482,9843.098550356823,63.007844614883595,76980.0,25,42
134,W,716554,717582,-2092.0501001469484,9966.830730356864,61.09315680860544,85342.0,25,42
134,W,717582,717099,-1162.975610812195,9980.690070356675,63.51944685918552,84539.0,42,42
134,W,717099,774053,123.4813284894233,9667.992190356767,64.54742668160694,82813.5,42,42
134,W,774053,717590,847.1911639529196,9204.67835035667,65.41326898534325,63000.0,42,23
134,W,717590,773975,1418.1915845940357,8917.472750356468,67.05950451824563,59928.5,23,23
134,W,773975,773996,2058.6766332962357,8747.876730356738,67.66941156757119,78804.5,23,23
134,W,773996,774012,3182.0959847921654,8882.963550356984,66.13998844793235,86958.0,23,23
